frequency_rank,character,pinyin,pinyin_alternates,common_word_1,common_word_1_pinyin,common_word_1_definition,common_word_2,common_word_2_pinyin,common_word_2_definition,definition,radical,radical_code,stroke_count,hsk_level,general_standard_num,traditional_character,same_simp_trad,alternate_characters
3615,醫,yī,,,,,,,,"cure, heal; doctor, medical",酉,164.11,18,,,,True,
3616,拈,niān,,,,,,,,pick up with fingers; draw lots,手,64.5,8,,3840.0,,True,
3617,笆,bā,,,,,,,,bamboo fence,竹,118.4,10,,4560.0,,True,
3618,痊,quán,,,,,,,,"be healed, be cured; recover",疒,104.6,11,,2381.0,,True,
3619,亟,jí,,,,,,,,"urgently, immediately, extremely",二,7.6,8,,4062.0,,True,
3620,渭,wèi,,,,,,,,name of a river in Shanxi,水,85.9,12,,5282.0,,True,
3621,狙,jū,,,,,,,,"an ape, monkey; to spy, watch for; to lie",犬,94.5,8,,3985.0,,True,
3622,珂,kē,,,,,,,,inferior kind of jade,玉,96.5,9,,4086.0,,True,
3623,刨,páo,,,,,,,,,刀,18.5,7,,821.0,,True,
3624,蜕,tuì,,,,,,,,molt,虫,142.7,13,,2926.0,蛻,False,蛻
3625,谚,yàn,,,,,,,,"proverb, maxim",言,149.9,11,,2467.0,諺,False,諺
3626,憧,chōng,,,,,,,,"irresolute, indecisive; yearn for",心,61.12,15,,6007.0,,True,
3627,瞟,piǎo,,,,,,,,glare at; look askance at; squint,目,109.11,16,,6084.0,,True,
3628,馒,mán,,,,,,,,steamed bread; steamed dumplings,食,184.11,14,5.0,3138.0,饅,False,饅
3629,拗,ǎo,,,,,,,,"to pull, drag, break off, to pluck (a flower); bent, warped; perverse, obstinate",手,64.5,8,,995.0,,True,
3630,帚,zhǒu,,,,,,,,"broom, broomstick",巾,50.5,8,,1306.0,,True,
3631,钗,chāi,,,,,,,,ornamental hairpin,金,167.3,8,,3944.0,釵,False,釵
3632,哧,chī,,,,,,,,sound of ripping or giggling,口,30.7,10,,4498.0,,True,
3633,喋,dié,,,,,,,,"nag; chatter, babble, twitter",口,30.9,12,,5128.0,,True,
3634,箫,xiāo,,,,,,,,bamboo flute,竹,118.8,14,,3124.0,簫,False,簫
3635,刁,diāo,,,,,,,,"tricky, sly, crafty, cunning",刀,18.0,2,,16.0,,True,
3636,怦,pēng,,,,,,,,"eager, ardent, impulsive; anxious",心,61.5,8,,4027.0,,True,
3637,缭,liáo,,,,,,,,"wind round, rap around, bind",糸,120.12,15,,3314.0,繚,False,繚
3638,迥,jiǒng,,,,,,,,"distant, far; separated; different",辵,162.5,8,,3931.0,,True,
3639,湄,méi,,,,,,,,,水,85.9,12,,5292.0,,True,
3640,磐,pán,,,,,,,,"large rock, boulder; firm",石,112.1,15,,5963.0,,True,
3641,渝,yú,,,,,,,,change; chongqing,水,85.9,12,,2763.0,,True,
3642,冗,rǒng,,,,,,,,excessive; superfluous,冖,14.2,4,,172.0,,True,
3643,闵,mǐn,,,,,,,,"mourn, grieve; urge on, incite",門,169.4,7,,3763.0,閔,False,閔
3644,噶,gá,,,,,,,,used in transliterations,口,30.13,15,,5907.0,,True,
3645,黏,nián,,,,,,,,"stick to; glutinous, sticky; glue",黍,202.5,17,,6254.0,,True,
3646,蕃,fān,,,,,,,,foreign things,艸,140.12,15,,5880.0,,True,
3647,弼,bì,,,,,,,,"aid, assist, help; correct",弓,57.9,12,,5317.0,,True,
3648,驿,yì,,,,,,,,relay station,馬,187.5,8,,4081.0,驛,False,驛
3649,淄,zī,,,,,,,,river in Shandong province,水,85.8,11,,4982.0,,True,
3650,饺,jiǎo,,,,,,,,stuffed dumplings,食,184.6,9,4.0,1613.0,餃,False,餃
3651,踞,jù,,,,,,,,"crouch, squat; sit, occupy",足,157.8,15,,5919.0,,True,
3652,韬,tāo,,,,,,,,"sheath, scabbard, bow case",韋,178.1,14,,5628.0,韜,False,韜
3653,婷,tíng,,,,,,,,pretty; attractive; graceful,女,38.9,12,,5322.0,,True,
3654,唆,suō,,,,,,,,"make mischief, incite, instigate",口,30.7,10,6.0,1917.0,,True,
3655,蜒,yán,,,,,,,,millipede,虫,142.7,12,,2637.0,,True,
3656,偎,wēi,,,,,,,,"cling to, cuddle, embrace, fondle",人,9.9,11,,2329.0,,True,
3657,榨,zhà,,,,,,,,to press or extract juices; a press to extract juices; a vegetable,木,75.1,14,6.0,3082.0,,True,
3658,漉,lù,,,,,,,,"filter, strain; wet, dripping",水,85.11,14,,5808.0,,True,
3659,碉,diāo,,,,,,,,room made of stone; watchtower,石,112.8,13,,5420.0,,True,
3660,皈,guī,,,,,,,,"follow, comply with",白,106.4,9,,4265.0,,True,
3661,矜,jīn,,,,,,,,"pity, feel sorry for, show sympat",矛,110.4,9,,4392.0,,True,
3662,笈,jí,,,,,,,,bamboo box used carry books,竹,118.4,9,,4254.0,,True,
3663,枷,jiā,,,,,,,,cangue scaffold,木,75.5,9,,4159.0,,True,
3664,鲨,shā,,,,,,,,shark,魚,195.7,15,,3294.0,鯊,False,鯊
3665,蹑,niè,,,,,,,,"tread, step on; follow, track",足,157.1,17,,6227.0,躡,False,躡
3666,瀚,hàn,,,,,,,,"vast, wide, extensive",水,85.16,19,,6412.0,,True,
3667,酪,lào,,,,,,,,"cream, cheese; koumiss",酉,164.6,13,,2873.0,,True,
3668,谑,xuè,,,,,,,,jeer,言,149.9,11,,4998.0,謔,False,謔
3669,癖,pǐ,,,,,,,,"craving, weakness for; indigestion",疒,104.13,18,,6359.0,,True,
3670,烬,jìn,,,,,,,,"cinders, ashes, embers; remnants",火,86.6,10,,4643.0,燼,False,燼
3671,揩,kāi,,,,,,,,"rub and wipe, dust, clean",手,64.9,12,,2513.0,,True,
3672,炙,zhì,,,,,,,,"roast, broil; toast; cauterize",火,86.4,8,,3990.0,,True,
3673,蜷,quán,,,,,,,,,虫,142.8,14,,5711.0,,True,
3674,侏,zhū,,,,,,,,"small, little, tiny, dwarf",人,9.6,8,,3959.0,,True,
3675,凋,diāo,,,,,,,,"be withered, fallen; exhausted",冫,15.8,10,,4623.0,,True,
3676,漪,yī,,,,,,,,ripples on water; swirling,水,85.11,14,,5807.0,,True,
3677,悻,xìng,,,,,,,,"anger, vexation; angry, indignant",心,61.8,11,,4984.0,,True,
3678,蹋,tà,,,,,,,,"step on, tread on; stumble, slip",足,157.1,17,6.0,3408.0,,True,
3679,讪,shàn,,,,,,,,"abuse, slander; vilify; ridicule",言,149.3,5,,3556.0,訕,False,訕
3680,搐,chù,,,,,,,,"cramp, spasm, convulsion; twitch",手,64.1,13,,5359.0,,True,
3681,碘,diǎn,,,,,,,,iodine,石,112.8,13,,2877.0,,True,
3682,帛,bó,,,,,,,,"silks, fabrics; wealth, property",巾,50.5,8,,3967.0,,True,
3683,诠,quán,,,,,,,,"explain, expound, comment on",言,149.6,8,,4054.0,詮,False,詮
3684,碾,niǎn,,,,,,,,"roller, crush; roll",石,112.1,15,,3228.0,,True,
3685,擂,léi,,,,,,,,"rub, grind; grind with a mortar and pestle; triturate",手,64.13,16,,3316.0,,True,
3686,苯,běn,,,,,,,,benzene; luxuriant,艸,140.5,8,,3855.0,,True,
3687,诃,hē,,,,,,,,"scold loudly, curse, abuse",言,149.5,7,,3795.0,訶,False,訶
3688,铎,duó,,,,,,,,bell; surname,金,167.5,10,,4547.0,鐸,False,鐸
3689,戊,wù,,,,,,,,5th heavenly stem,戈,62.1,5,,220.0,,True,
3690,荀,xún,,,,,,,,surname; ancient state; plant,艸,140.6,9,,4124.0,,True,
3691,驹,jū,,,,,,,,"colt; fleet, swift; sun; surname",馬,187.5,8,,1343.0,駒,False,駒
3692,攫,jué,,,,,,,,"snatch away, seize; catch with",手,64.2,23,,6479.0,,True,
3693,憬,jǐng,,,,,,,,"rouse, awaken; become conscious",心,61.12,15,,6006.0,,True,
3694,哽,gěng,,,,,,,,choke (with grief),口,30.7,10,,4499.0,,True,
3695,踵,zhǒng,,,,,,,,"heel; follow; visit, call on",足,157.9,16,,6093.0,,True,
3696,蟒,mǎng,,,,,,,,"python, boa constrictor",虫,142.13,16,,6098.0,,True,
3697,漾,yàng,,,,,,,,"overflow; swirl, ripple; to be tosssed by waves",水,85.11,14,,3166.0,,True,
3698,啧,zé,,,,,,,,interjection of approval or admiration,口,30.8,11,,4811.0,嘖,False,嘖
3699,吮,shǔn,,,,,,,,"suck with mouth, sip, lick",口,30.4,7,,752.0,,True,
3700,楠,nán,,,,,,,,"name of tree, machilus nanmu",木,75.9,13,,5393.0,,True,
3701,氟,fú,,,,,,,,fluorine,气,84.5,9,,4248.0,,True,
3702,怂,sǒng,,,,,,,,"instigate, arouse, incite",心,61.4,8,,3973.0,慫,False,慫
3703,叼,diāo,,,,,,,,holding in mouth,口,30.2,5,6.0,252.0,,True,
3704,竣,jùn,,,,,,,,"terminate, end, finish; quit",立,117.7,12,,2736.0,,True,
3705,偕,xié,,,,,,,,together; be in order,人,9.9,11,,4906.0,,True,
3706,漩,xuán,,,,,,,,"eddy, whirlpool",水,85.11,14,,5810.0,,True,
3707,蹭,cèng,,,,,,,,"to shuffle, procrastinate, dilly-dally",足,157.12,19,,3459.0,,True,
3708,翌,yì,,,,,,,,"bright; daybreak, dawn; the next day",羽,124.5,11,,5024.0,,True,
3709,臆,yì,,,,,,,,"chest, breast, bosom; thought",肉,130.13,17,,6274.0,,True,
3710,挝,wō,,,,,,,,to beat; to strike,手,64.6,9,,4095.0,撾,False,撾
3711,绚,xuàn,,,,,,,,"variegated, adorned; brilliant",糸,120.6,9,,1759.0,絢,False,絢
3712,崽,zǎi,,,,,,,,"a child, a servant; a diminutive",山,46.9,12,,5169.0,,True,
3713,糜,mí,,,,,,,,"rice gruel, congee; mashed",米,119.11,17,,6287.0,,True,
3714,瘢,bān,,,,,,,,"scar, mole",疒,104.1,15,,5984.0,,True,
3715,跤,jiāo,,,,,,,,"stumble, fall down; wrestle",足,157.6,13,,2919.0,,True,
3716,阑,lán,,,,,,,,door screen; railing fence,門,169.9,12,,5266.0,闌,False,闌
3717,恬,tián,,,,,,,,"quiet, calm, tranquil, peaceful",心,61.6,9,,1688.0,,True,
3718,豢,huàn,,,,,,,,"domestic animals; feed, raise",豕,152.6,13,,5556.0,,True,
3719,汶,wèn,,,,,,,,a river in Shandong province,水,85.4,7,,3779.0,,True,
3720,跷,qiāo,,,,,,,,,足,157.6,13,,2914.0,蹺,False,蹺
3721,琵,pí,,,,,,,,guitar-like instrument,玉,96.8,12,,5043.0,,True,
3722,憨,hān,,,,,,,,"foolish, silly, coquettish",心,61.12,15,,3309.0,,True,
3723,蜗,wō,,,,,,,,"a snail, Eulota callizoma",虫,142.7,13,,2923.0,蝸,False,蝸
3724,螅,xī,,,,,,,,intestinal worm,虫,142.1,16,,6100.0,,True,
3725,惴,zhuì,,,,,,,,"afraid, apprehensive, nervous",心,61.9,12,,5297.0,,True,
3726,戟,jǐ,,,,,,,,halberd with crescent blade,戈,62.8,12,,5092.0,,True,
3727,匮,kuì,,,,,,,,to lack,匚,22.9,11,,4782.0,匱,False,匱
3728,恙,yàng,,,,,,,,"illness, sickness; indisposition",心,61.6,10,,4633.0,,True,
3729,抿,mǐn,,,,,,,,pucker up lips in smile; press,手,64.5,8,,3851.0,,True,
3730,桢,zhēn,,,,,,,,"hardwood; supports, posts",木,75.6,10,,4453.0,楨,False,楨
3731,笺,jiān,,,,,,,,"note, memo; stationery; comments",竹,118.5,11,,4893.0,箋,False,箋
3732,蛤,há,,,,,,,,clam,虫,142.6,12,,2638.0,,True,
3733,瞳,tóng,,,,,,,,pupil of eye,目,109.12,17,,3404.0,,True,
3734,藥,yào,,,,,,,,"drugs, pharmaceuticals, medicine",艸,140.15,18,,,,True,
3735,瓢,piáo,,,,,,,,ladle made from dried gourd,瓜,97.11,16,,3335.0,,True,
3736,衹,zhǐ,,,,,,,,"only, merely, but",衣,145.4,9,,,,True,
3737,秤,chèng,,,,,,,,"balance, scale, steelyard",禾,115.5,10,6.0,1943.0,,True,
3738,跺,duò,,,,,,,,"stamp feet, step",足,157.6,13,,2916.0,,True,
3739,潦,lǎo,,,,,,,,to flood; a puddle; without care,水,85.12,15,,6000.0,,True,
3740,芹,qín,,,,,,,,celery,艸,140.4,7,,666.0,,True,
3741,哒,dā,,,,,,,,a sound made to get a horse to move forward,口,30.6,9,,6827.0,噠,False,噠
3742,饬,chì,,,,,,,,order; command; give command,食,184.4,7,,3754.0,飭,False,飭
3743,栩,xǔ,,,,,,,,"species of oak; be glad, be pleased",木,75.6,10,,4463.0,,True,
3744,曦,xī,,,,,,,,"sunlight, sunshine, early dawn",日,72.16,20,,6428.0,,True,
3745,骷,kū,,,,,,,,skeleton,骨,188.5,14,,5730.0,,True,
3746,嫡,dí,,,,,,,,"legal wife, child of legal wife",女,38.11,14,,5836.0,,True,
3747,卤,lǔ,,,,,,,,salt,卜,25.5,7,,711.0,滷,False,滷
3748,丕,pī,,,,,,,,"great, grand, glorious, distinguished",一,1.4,5,,3535.0,,True,
3749,鬓,bìn,,,,,,,,hair on temples,髟,190.1,20,,3473.0,鬢,False,鬢
3750,梓,zǐ,,,,,,,,catalpa ovata,木,75.7,11,,4776.0,,True,
3751,嗖,sōu,,,,,,,,whizzing sound,口,30.1,12,,5155.0,,True,
3752,惦,diàn,,,,,,,,"think of, remember, miss",心,61.8,11,6.0,2446.0,,True,
3753,浚,jùn,,,,,,,,dredge,水,85.7,10,,4658.0,,True,
3754,咔,kā,,,,,,,,used in translation,口,30.5,8,,3908.0,,True,
3755,藐,miǎo,,,,,,,,"disregard, slight, disdain",艸,140.14,17,6.0,3393.0,,True,
3756,荃,quán,,,,,,,,aromatic herb; fine cloth,艸,140.6,9,,4122.0,,True,
3757,唧,jī,,,,,,,,chirping of insects; pump; (Cant.) a final particle,口,30.7,10,,1914.0,,True,
3758,玺,xǐ,,,,,,,,"imperial signet, royal signet",玉,96.5,10,,4599.0,璽,False,璽
3759,汛,xùn,,,,,,,,"high water, flood tides",水,85.3,6,,539.0,,True,
3760,铐,kào,,,,,,,,"shackles, manacles",金,167.6,11,,2303.0,銬,False,銬
3761,髅,lóu,,,,,,,,skull; skeleton,骨,188.9,18,,6342.0,髏,False,髏
3762,渤,bó,,,,,,,,swelling; the Gulf of Hopei (Hebei),水,85.9,12,,2754.0,,True,
3763,皿,mǐn,,,,,,,,shallow container; rad. no. 108,皿,108.0,5,,259.0,,True,
3764,箍,gū,,,,,,,,"hoop; bind, surround",竹,118.8,14,,5745.0,,True,
3765,馅,xiàn,,,,,,,,"filling, stuffing; secret",食,184.8,11,6.0,2372.0,餡,False,餡
3766,汾,fén,,,,,,,,river in Shanxi province,水,85.4,7,,3776.0,,True,
3767,戍,shù,,,,,,,,"defend borders, guard frontiers",戈,62.2,6,,3588.0,,True,
3768,痔,zhì,,,,,,,,"hemorrhoids, piles",疒,104.6,11,,4938.0,,True,
3769,褶,zhě,,,,,,,,"pleat, crease, wrinkles",衣,145.11,16,,6185.0,,True,
3770,聆,líng,,,,,,,,"listen, hear",耳,128.5,11,,2194.0,,True,
3771,涎,xián,,,,,,,,saliva,水,85.7,9,,4339.0,,True,
3772,汞,gǒng,,,,,,,,element mercury,水,85.3,7,,628.0,,True,
3773,渍,zì,,,,,,,,"soak, steep; dye; stains; sodden",水,85.8,11,,4963.0,漬,False,漬
3774,奂,huàn,,,,,,,,"be numerous, brilliant",大,37.4,7,,3744.0,奐,False,奐
3775,巅,diān,,,,,,,,"summit of mountain, mountain top",山,46.16,19,,3461.0,巔,False,巔
3776,疣,yóu,,,,,,,,wart; tumor; goiter; papule,疒,104.4,9,,4309.0,,True,
3777,傩,nuó,,,,,,,,rich,人,9.1,12,,5215.0,儺,False,儺
3778,逵,kuí,,,,,,,,"thoroughfare, crossroads",辵,162.8,11,,4727.0,,True,
3779,耆,qí,,,,,,,,"man of sixty; aged, old",老,125.4,10,,4419.0,,True,
3780,蟋,xī,,,,,,,,cricket,虫,142.11,17,,3411.0,,True,
3781,鳄,è,,,,,,,,alligator,魚,195.9,17,,3424.0,鱷,False,鱷
3782,讹,é,,,,,,,,"swindle, cheat; erroneous, wrong",言,149.4,6,,555.0,訛,False,訛
3783,膺,yīng,,,,,,,,"breast, chest; undertake, bear",肉,130.13,17,,6289.0,,True,
3784,蹿,cuān,,,,,,,,leap; to jump; to spurt out,足,157.12,19,,6389.0,躥,False,躥
3785,筏,fá,,,,,,,,raft,竹,118.6,12,,2686.0,,True,
3786,釜,fǔ,,,,,,,,"cauldron, pot, kettle",金,167.2,10,,4586.0,,True,
3787,沂,yí,,,,,,,,river in southeast Shandong,水,85.4,7,,3775.0,,True,
3788,坯,pī,,,,,,,,"dam, embankment; weir",土,32.5,8,,956.0,,True,
3789,峦,luán,,,,,,,,mountain range; pointed mountain,山,46.6,9,,1615.0,巒,False,巒
3790,茬,chá,,,,,,,,harvest,艸,140.6,9,,1404.0,,True,
3791,摒,bǐng,,,,,,,,"expel, cast off; arrange",手,64.11,12,,5075.0,,True,
3792,蟀,shuài,,,,,,,,cricket,虫,142.11,17,,3412.0,,True,
3793,撵,niǎn,,,,,,,,"drive away, expel, oust",手,64.12,15,,3190.0,攆,False,攆
3794,浒,hǔ,,,,,,,,"riverbank, shore",水,85.6,9,,4345.0,滸,False,滸
3795,缤,bīn,,,,,,,,"flourishing, thriving, abundant",糸,120.1,13,,3047.0,繽,False,繽
3796,嵋,méi,,,,,,,,Omei mountain in Sichuan,山,46.9,12,,5176.0,,True,
3797,珑,lóng,,,,,,,,a gem cut like dragon,玉,96.5,9,,4087.0,瓏,False,瓏
3798,苞,bāo,,,,,,,,"a variety of rush; firm, enduring; to burst forth",艸,140.5,8,,1009.0,,True,
3799,瑾,jǐn,,,,,,,,brilliance of gems; fine jade,玉,96.11,15,,5851.0,,True,
3800,泵,bèng,,,,,,,,pump,水,85.5,9,,1452.0,,True,
3801,钾,jiǎ,,,,,,,,potassium,金,167.5,10,,1931.0,鉀,False,鉀
3802,暧,ài,,,,,,,,"obscure, dim, ambiguous, vague",日,72.1,14,6.0,5700.0,曖,False,曖
3803,赓,gēng,,,,,,,,continue,广,53.9,12,,5260.0,賡,False,賡
3804,叟,sǒu,,,,,,,,old man; elder,又,29.8,9,,4260.0,,True,
3805,佚,yì,,,,,,,,indulge in pleasures; flee,人,9.5,7,,3731.0,,True,
3806,沓,dá,,,,,,,,"connected, joined; repeated",水,85.4,8,,3936.0,,True,
3807,撂,liào,,,,,,,,"put down, put aside; drop",手,64.11,14,,5633.0,,True,
3808,蛊,gǔ,,,,,,,,poison; venom; harm; bewitch,虫,142.5,11,,4836.0,蠱,False,蠱
3809,甥,shēng,,,,,,,,,生,100.7,12,,2667.0,,True,
3810,璐,lù,,,,,,,,beautiful variety of jade,玉,96.12,17,,6197.0,,True,
3811,晏,yàn,,,,,,,,"peaceful, quiet; clear; late in the day",日,72.6,10,,4502.0,,True,
3812,瘪,biě,,,,,,,,"shrivelled up, dried up; vexed",疒,104.1,15,,3281.0,癟,False,癟
3813,漳,zhāng,,,,,,,,name of a river in Henan,水,85.11,14,,5809.0,,True,
3814,阉,yān,,,,,,,,castrate; eunuch,門,169.8,11,,4947.0,閹,False,閹
3815,蹂,róu,,,,,,,,"trample under foot, tread on",足,157.9,16,,3345.0,,True,
3816,鳃,sāi,,,,,,,,fish gills,魚,195.9,17,,6279.0,鰓,False,鰓
3817,琏,liǎn,,,,,,,,vessel used to hold grain offerings,玉,96.7,11,,4713.0,璉,False,璉
3818,湃,pài,,,,,,,,sound of waves; turbulent,水,85.9,12,,2762.0,,True,
3819,辘,lù,,,,,,,,"windlass, pulley, capstan; wheel",車,159.11,15,,5898.0,轆,False,轆
3820,僭,jiàn,,,,,,,,"assume, usurp",人,9.12,14,,5758.0,,True,
3821,躏,lìn,,,,,,,,"trample down, oppress, overrun",足,157.14,21,,3492.0,躪,False,躪
3822,鼾,hān,,,,,,,,snore loudly,鼻,209.3,17,,6264.0,,True,
3823,懵,měng,,,,,,,,"stupid, ignorant, dull",心,61.16,18,,6363.0,,True,
3824,镰,lián,,,,,,,,sickle,金,167.13,18,,3444.0,鐮,False,鐮
3825,寐,mèi,,,,,,,,sleep; be asleep,宀,40.9,12,,5302.0,,True,
3826,褚,chǔ,,,,,,,,"bag, valise; stuff, pad; surname",衣,145.9,13,,5597.0,,True,
3827,攥,zuàn,,,,,,,,(coll.) hold; grip; grasp,手,64.2,23,,6480.0,,True,
3828,涧,jiàn,,,,,,,,"brook, mountain stream",水,85.7,10,,2082.0,澗,False,澗
3829,蝙,biān,,,,,,,,bat,虫,142.9,15,,3251.0,,True,
3830,脐,qí,,,,,,,,abdominal area of crab; navel,肉,130.6,10,,1999.0,臍,False,臍
3831,辕,yuán,,,,,,,,,車,159.1,14,6.0,5686.0,轅,False,轅
3832,涣,huàn,,,,,,,,scatter; scattered,水,85.7,10,,2078.0,渙,False,渙
3833,杞,qǐ,,,,,,,,willow; medlar tree; a small feudal state (Qi),木,75.3,7,,3680.0,,True,
3834,煜,yù,,,,,,,,"bright, shining, brilliant",火,86.9,13,,5560.0,,True,
3835,骥,jì,,,,,,,,thoroughbred horse; refined and,馬,187.16,19,,6418.0,驥,False,驥
3836,傣,dǎi,,,,,,,,the Dai minority living in South China,人,9.1,12,,5208.0,,True,
3837,嗳,āi,,,,,,,,interjection; exclamation,口,30.1,13,,5470.0,噯,False,噯
3838,祯,zhēn,,,,,,,,"lucky, auspicious, good omen",示,113.6,10,,4673.0,禎,False,禎
3839,酉,yǒu,,,,,,,,10th terrestrial branch; a wine vessel,酉,164.0,7,,698.0,,True,
3840,秸,jiē,,,,,,,,"stalks of millet, corn",禾,115.6,11,,2312.0,,True,
3841,捺,nà,,,,,,,,to press down heavily with the fingers,手,64.8,11,,2165.0,,True,
3842,瑕,xiá,,,,,,,,"flaw in gem; fault, defect",玉,96.9,13,,5345.0,,True,
3843,鑫,xīn,,,,,,,,used in names,金,167.16,24,,6490.0,,True,
3844,馋,chán,,,,,,,,"gluttonous, greedy; lewd, lecherous",食,184.9,12,6.0,2725.0,饞,False,饞
3845,窿,lóng,,,,,,,,"mine shaft; cavity, hole",穴,116.12,16,,3383.0,,True,
3846,楔,xiē,,,,,,,,wedge; gatepost; foreword,木,75.9,13,,5392.0,,True,
3847,胱,guāng,,,,,,,,bladder,肉,130.6,10,,4590.0,,True,
3848,荔,lì,,,,,,,,lichee,艸,140.6,9,,1421.0,,True,
3849,蟆,má,,,,,,,,"frog, toad",虫,142.11,16,,3346.0,,True,
3850,湍,tuān,,,,,,,,"rapid water current, rapids",水,85.9,12,,5283.0,,True,
3851,屹,yì,,,,,,,,to rise high; to stand erect,山,46.3,6,,435.0,,True,
3852,遐,xiá,,,,,,,,"afar, distant; old, advanced in",辵,162.9,12,,5315.0,,True,
3853,轲,kē,,,,,,,,axle; personal name of mencius,車,159.5,9,,4179.0,軻,False,軻
3854,镯,zhuó,,,,,,,,"bracelet, armband; small bell",金,167.13,18,,6346.0,鐲,False,鐲
3855,缰,jiāng,,,,,,,,"reins, bridle",糸,120.13,16,,3386.0,繮,False,繮
3856,桦,huà,,,,,,,,type of birch,木,75.6,10,,1842.0,樺,False,樺
3857,炖,dùn,,,,,,,,heat with fire; stew,火,86.4,8,,4005.0,燉,False,燉
3858,钡,bèi,,,,,,,,barium,金,167.4,9,,4241.0,鋇,False,鋇
3859,羚,líng,,,,,,,,species of antelope,羊,123.5,11,,2399.0,,True,
3860,啬,sè,,,,,,,,"miserly, thrifty; stingy",十,24.9,11,6.0,4780.0,嗇,False,嗇
3861,诩,xǔ,,,,,,,,"boast, brag; popular, well-known",言,149.6,8,,4059.0,詡,False,詡
3862,绯,fēi,,,,,,,,"scarlet, dark red, crimson; purpl",糸,120.8,11,,5030.0,緋,False,緋
3863,掖,yē,,,,,,,,"support with the arms; stick in, tuck in; fold up",手,64.8,11,,4733.0,,True,
3864,箓,lù,,,,,,,,book,竹,118.8,14,,5753.0,籙,False,籙
3865,涸,hé,,,,,,,,"dried up; exhausted, tired; dry",水,85.8,11,,4973.0,,True,
3866,鸳,yuān,,,,,,,,male mandarin duck (Aix galericulata),鳥,196.5,10,,2010.0,鴛,False,鴛
3867,塾,shú,,,,,,,,village school; private tutorage,土,32.11,14,,5779.0,,True,
3868,呸,pēi,,,,,,,,expression of reprimand,口,30.5,8,,3902.0,,True,
3869,抡,lūn,,,,,,,,"swing, brandish, flourish",手,64.4,7,,635.0,掄,False,掄
3870,擞,sǒu,,,,,,,,"shake, tremble, quake; flutter",手,64.13,16,,6042.0,擻,False,擻
3871,熹,xī,,,,,,,,"dim light, glimmer; warm, bright",火,86.12,16,,6040.0,,True,
3872,坷,kě,,,,,,,,"clod of earth, lump of soil",土,32.5,8,,955.0,,True,
3873,瓮,wèng,,,,,,,,earthen jar; jar for ashes,瓦,98.4,8,,3975.0,甕,False,甕
3874,亘,gèn,,,,,,,,"extend across, through; from",二,7.4,6,,3585.0,亙,False,亙
3875,嗟,jiē,,,,,,,,"sigh, alas",口,30.1,12,,5157.0,,True,
3876,筵,yán,,,,,,,,"bamboo mat; feast, banquet",竹,118.7,12,,5206.0,,True,
3877,跛,bǒ,,,,,,,,lame,足,157.5,12,,2632.0,,True,
3878,汕,shàn,,,,,,,,basket for catching fish; bamboo; Swatow (Shantou),水,85.3,6,,3623.0,,True,
3879,欤,yú,,,,,,,,"a final particle used to express admiration, doubt, surprise, or to mark a question",欠,76.3,7,,3690.0,歟,False,歟
3880,壑,hè,,,,,,,,"bed of torrent, narrow ravine",土,32.14,17,,6223.0,,True,
3881,颍,yǐng,,,,,,,,river in Anhui,水,85.8,12,,5238.0,潁,False,潁
3882,溥,pǔ,,,,,,,,"big, great, vast, wide; widespread",水,85.1,13,,5571.0,,True,
3883,姗,shān,,,,,,,,slander; ridicule; proceed slowly,女,38.5,8,,4066.0,姍,False,姍
3884,踊,yǒng,,,,,,,,"leap, jump",足,157.7,14,6.0,3104.0,,True,
3885,枭,xiāo,,,,,,,,"owl thus, something evil",木,75.4,8,,3991.0,梟,False,梟
3886,暄,xuān,,,,,,,,"warm, comfortable; warm, genial",日,72.9,13,6.0,5449.0,,True,
3887,稷,jì,,,,,,,,god of cereals; minister of agriculture,禾,115.1,15,,5954.0,,True,
3888,跚,shān,,,,,,,,"stagger, limp",足,157.5,12,,5138.0,,True,
3889,涟,lián,,,,,,,,flowing water; ripples; weeping,水,85.7,10,,4647.0,漣,False,漣
3890,瀛,yíng,,,,,,,,"sea, ocean",水,85.16,19,,6414.0,,True,
3891,笙,shēng,,,,,,,,small gourd-shaped musical instrument,竹,118.5,11,,2320.0,,True,
3892,滕,téng,,,,,,,,an ancient state in Shandong province; water bursting forth,水,85.1,15,,5967.0,,True,
3893,踝,huái,,,,,,,,ankle,足,157.8,15,,5912.0,,True,
3894,贰,èr,,,,,,,,number two,弋,56.6,9,,1353.0,貳,False,貳
3895,瞰,kàn,,,,,,,,"watch, spy; overlook; look down",目,109.12,16,,6086.0,,True,
3896,恻,cè,,,,,,,,"feel anguish, feel compassion",心,61.6,9,,4354.0,惻,False,惻
3897,嚏,tì,,,,,,,,sneeze,口,30.14,17,5.0,6225.0,,True,
3898,迢,tiáo,,,,,,,,far; distant,辵,162.5,8,,1331.0,,True,
3899,獗,jué,,,,,,,,"unruly, wild, violent, lawless",犬,94.12,15,,5975.0,,True,
3900,邯,hán,,,,,,,,city in Hebei province; various,邑,163.5,7,,3660.0,,True,
3901,睑,jiǎn,,,,,,,,eyelid,目,109.7,12,,5124.0,瞼,False,瞼
3902,赡,shàn,,,,,,,,"support, aid; rich, elegant",貝,154.13,17,,3414.0,贍,False,贍
3903,萦,yíng,,,,,,,,"entangle, entwine, coil",艸,140.8,11,,4767.0,縈,False,縈
